system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo,wind_speed,wind_dir_rad,plume_score_nov,plume_score_oct
536,,,0.0002246205265404,31.75,76.15,-0.4649420082569122,-0.3810442083411746,"{""type"":""Point"",""coordinates"":[76.15,31.750000000000004]}",0.6011370557138556,-2.257346110730489,0.0,0.0
537,,,0.0002239300274384,31.75,76.3,-0.422130932410558,-0.4039907144175635,"{""type"":""Point"",""coordinates"":[76.3,31.750000000000004]}",0.5842970318540224,-2.3342397292066064,0.0,0.0
538,,,0.0001882346849904,31.75,76.45,-0.4069226668940649,-0.2992269204722511,"{""type"":""Point"",""coordinates"":[76.45,31.750000000000004]}",0.5050968291006043,-2.204849475355644,0.0,0.0
539,,,0.0001786333534665,31.75,76.6,-0.4065415362517039,-0.2873847438229455,"{""type"":""Point"",""coordinates"":[76.6,31.750000000000004]}",0.497861438233647,-2.1861390402203518,0.0,0.0
540,,,0.0001905837915167,31.75,76.75,-0.4157846324973637,-0.2843068765269385,"{""type"":""Point"",""coordinates"":[76.75,31.75000000000001]}",0.5036936178486597,-2.170555957394884,0.0,0.0
541,,,0.000174891694874,31.75,76.9,-0.4479430390728843,-0.1637736327118343,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.75000000000001]}",0.4769431507270886,-1.9213116831866761,0.0,0.0
542,,,0.0001450755655954,31.75,77.05,-0.3166621824105579,-0.1623057372040218,"{""type"":""Point"",""coordinates"":[77.05,31.750000000000004]}",0.3558343576699114,-2.04443479396377,0.0,0.0
543,,,0.0001208841473248,31.75,77.2,-0.2381930119461483,-0.1993066052595775,"{""type"":""Point"",""coordinates"":[77.2,31.750000000000004]}",0.3105785469733462,-2.26754416029636,0.0,0.0
544,,,0.0001182179001637,31.75,77.35,-0.1284412893984052,-0.2826158636146121,"{""type"":""Point"",""coordinates"":[77.35,31.750000000000004]}",0.3104333925159436,-2.715025180679903,0.0,0.0
545,,,3.8172337711171405e-05,31.75,77.5,-0.054636561208301,-0.3107954561710357,"{""type"":""Point"",""coordinates"":[77.5,31.750000000000004]}",0.3155613559947267,-2.967574859661991,0.0,0.0
546,,,0.0003004128099809,31.9,74.5,0.1592818280061086,-0.3673557182153066,"{""type"":""Point"",""coordinates"":[74.5,31.900000000000002]}",0.40040095459233277,2.7324686126732414,0.0,0.0
547,,,0.0003102355725553,31.9,74.65,0.144148161013921,-0.3557207220130496,"{""type"":""Point"",""coordinates"":[74.65000000000002,31.899999999999995]}",0.3838175665510642,2.756587123832455,0.0,0.0
548,,,0.0002992214148023,31.9,74.8,0.0961423152022891,-0.3340522242916954,"{""type"":""Point"",""coordinates"":[74.8,31.900000000000002]}",0.3476121881158448,2.861359992647437,0.0,0.0
549,,,0.0002606777071236,31.9,74.95,0.073265321387185,-0.3561706867482926,"{""type"":""Point"",""coordinates"":[74.95,31.900000000000002]}",0.3636280591713432,2.9387196567676064,0.0,0.0
550,,,0.000260712761853,31.9,75.1,0.0390720705191294,-0.4962992674774594,"{""type"":""Point"",""coordinates"":[75.1,31.900000000000002]}",0.49783490194372126,3.063027863852959,0.0,0.0
551,,,0.0002600335076279,31.9,75.25,-0.022240795691808,-0.5711887260278066,"{""type"":""Point"",""coordinates"":[75.25,31.900000000000002]}",0.5716215651410236,-3.1026745783799954,0.0,0.0
552,,,0.0002485675348796,31.9,75.4,-0.0634418997499677,-0.5847887151771122,"{""type"":""Point"",""coordinates"":[75.4,31.900000000000002]}",0.5882199554948664,-3.0335284075181272,0.0,0.0
553,,,0.0002911093615821,31.9,75.55,-0.1842386119895511,-0.5543409883975984,"{""type"":""Point"",""coordinates"":[75.55,31.900000000000002]}",0.5841556278642385,-2.8207218619889236,0.0,0.0
554,,,0.0002850840592947,31.9,75.7,-0.2734272513124677,-0.4958798203203413,"{""type"":""Point"",""coordinates"":[75.7,31.900000000000002]}",0.5662678323560552,-2.6376765854351505,0.0,0.0
555,,,0.0002162807418928,31.9,75.85,-0.3628641002708011,-0.437492572598987,"{""type"":""Point"",""coordinates"":[75.85000000000001,31.900000000000002]}",0.568392563590181,-2.449169674560966,0.0,0.0
556,,,0.0002033966132266,31.9,76.0,-0.3637175752056969,-0.3686591578854455,"{""type"":""Point"",""coordinates"":[76.0,31.900000000000002]}",0.517880342556384,-2.3629417112163678,0.0,0.0
557,,,0.0002519089593106,31.9,76.15,-0.2898304495546551,-0.38667537967364,"{""type"":""Point"",""coordinates"":[76.15,31.900000000000002]}",0.483238594003839,-2.49838305330639,0.0,0.0
558,,,0.0002258128154215,31.9,76.3,-0.2122262828879885,-0.4914968179331884,"{""type"":""Point"",""coordinates"":[76.3,31.900000000000002]}",0.5353588676643941,-2.733979976203665,0.0,0.0
559,,,0.0001738270153777,31.9,76.45,-0.0804052650928497,-0.7080058104462096,"{""type"":""Point"",""coordinates"":[76.45,31.900000000000002]}",0.7125568288075314,-3.028511310349601,0.0,0.0
560,,,0.0001638633486368,31.9,76.6,-0.11302007900344,-0.716547002394994,"{""type"":""Point"",""coordinates"":[76.6,31.900000000000002]}",0.7254055037695781,-2.985152708285487,0.0,0.0
561,,,0.0001548730588406,31.9,76.75,-0.1557155271371205,-0.7382904377248551,"{""type"":""Point"",""coordinates"":[76.75,31.900000000000002]}",0.7545330316345001,-2.9337255654909997,0.0,0.0
562,,,0.0001216058661362,31.9,76.9,-0.2167144013775719,-0.5922370387448204,"{""type"":""Point"",""coordinates"":[76.90000000000002,31.900000000000002]}",0.6306424040814835,-2.790801693285792,0.0,0.0
563,,,0.0001045732277979,31.9,77.05,-0.2493258244461483,-0.2810954100555843,"{""type"":""Point"",""coordinates"":[77.05,31.900000000000002]}",0.37573660493764593,-2.416018032138547,0.0,0.0
564,,,0.0001187678882291,31.9,77.2,-0.282314987315072,-0.2692864636580149,"{""type"":""Point"",""coordinates"":[77.2,31.900000000000002]}",0.39014990910180747,-2.3325794295955156,0.0,0.0
565,,,7.765977221631865e-05,31.9,77.35,-0.3585306041770512,-0.3040090249644385,"{""type"":""Point"",""coordinates"":[77.35,31.900000000000002]}",0.4700698686274094,-2.274087696605776,0.0,0.0
566,,,9.411561583083694e-05,31.9,77.5,-0.2684664494461483,-0.3330119139618344,"{""type"":""Point"",""coordinates"":[77.5,31.900000000000002]}",0.42775129376630233,-2.463096755802821,0.0,0.0
