date,name,mean,.geo
2024-07-24,Bangalore,0.020725595480402,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-24,Chennai,0.0270339040290008,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-24,Delhi,0.044004342990489,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-26,Hyderabad,0.0298551573505908,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-27,Delhi,0.041502343302183345,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-28,Chennai,0.0267211798213409,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-28,Hyderabad,0.030607939876718,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-29,Bangalore,0.0256209430661304,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-29,Chennai,0.0272056520163412,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-29,Delhi,0.0372381261988076,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-30,Bangalore,0.0220154171472338,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-30,Chennai,0.0268920518945592,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-30,Delhi,0.0363856006431252,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-07-30,Hyderabad,0.0296466707094018,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-07-30,Mumbai,0.0321494505930804,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-07-31,Bangalore,0.0254259782538716,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-07-31,Chennai,0.0328517588944603,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-07-31,Hyderabad,0.0319247213026904,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-08-01,Bangalore,0.027297144856445,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-08-01,Delhi,0.0376276461665011,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-08-01,Mumbai,0.0330623216378963,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-08-02,Bangalore,0.0279090553317742,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-08-02,Hyderabad,0.0288662050287865,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-08-02,Mumbai,0.0336835982359309,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-08-03,Bangalore,0.0269369186493075,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-08-03,Chennai,0.0321251480321517,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-08-03,Delhi,0.0321799379795413,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-08-04,Bangalore,0.0275666503818269,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-08-04,Chennai,0.0302477896014753,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-08-04,Delhi,0.0362007062730197,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-08-05,Delhi,0.0333134932912246,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
