system:index,date,dewpoint_temperature_2m,name,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20240105_1,2024-01-05,290.8149700164795,Mumbai,101101.26513671875,297.32829602559406,0.0,0.48735249042510986,-2.9116812149683633,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240105_2,2024-01-05,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240105_3,2024-01-05,290.5049928029378,Bangalore,91199.51513671875,294.46883964538574,3.129541873931885E-4,-2.26045024394989,1.0635792016983032,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240105_4,2024-01-05,287.1237265268962,Hyderabad,95297.05680338542,294.9209067026774,0.0,-2.46705424785614,2.2674569686253867,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240106_0,2024-01-06,281.6502056121826,Delhi,99254.80192057292,285.8518708546956,9.584426834408077E-6,-0.07906917730967204,-0.7349745035171509,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240106_1,2024-01-06,291.8605734507243,Mumbai,101086.76025390625,298.469139734904,8.523463748133508E-7,0.2410805622736613,-2.6803276936213174,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240106_2,2024-01-06,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240106_3,2024-01-06,290.41566785176593,Bangalore,91232.01025390625,295.4338207244873,1.3995468611938122E-4,-2.7867311239242554,0.4174099365870158,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240106_4,2024-01-06,286.4448833465576,Hyderabad,95354.96858723958,295.126366297404,3.445148422542843E-6,-2.947151859601339,1.3896185954411824,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240107_0,2024-01-07,280.48894182840985,Delhi,99309.81217447917,284.5682570139567,1.2993812106287805E-6,-0.05399131774902344,0.2785810629526774,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240107_1,2024-01-07,292.7408135732015,Mumbai,101093.0205078125,298.91452980041504,4.351138613856165E-7,0.15039507548014322,-1.3229814370473225,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240107_2,2024-01-07,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240107_3,2024-01-07,288.80494117736816,Bangalore,91245.93717447917,295.41135597229004,5.5241584732357296E-5,-3.246821721394857,-0.1274247964223226,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240107_4,2024-01-07,286.7383721669515,Hyderabad,95410.85384114583,294.7350050608317,4.351138613856165E-7,-3.0943965911865234,1.253475268681844,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240108_0,2024-01-08,281.33312543233234,Delhi,99292.93277994792,285.07748222351074,4.410743663640915E-7,0.14565213521321616,-0.9851991335550944,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240108_1,2024-01-08,292.325963973999,Mumbai,101121.09944661458,300.04680188496906,2.1398067424627243E-6,-0.08782768249511719,-0.5885316530863444,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240108_2,2024-01-08,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240108_3,2024-01-08,291.663610458374,Bangalore,91341.80777994792,292.7790609995524,0.015380525588984284,-3.0115744272867837,-0.6915183067321777,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240108_4,2024-01-08,287.857213973999,Hyderabad,95462.72444661458,295.14982922871906,4.410743663640915E-7,-2.845273971557617,1.851979414621989,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240109_0,2024-01-09,281.27378273010254,Delhi,99287.32080078125,285.09831110636395,1.3020682558817498E-6,1.8183924357096355,-1.9822045962015789,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240109_1,2024-01-09,294.4677931467692,Mumbai,101190.02913411458,299.3255246480306,5.695429492220683E-4,0.9658126831054688,-0.3424951235453288,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240109_2,2024-01-09,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240109_3,2024-01-09,289.66343116760254,Bangalore,91328.48746744792,294.1463254292806,1.0236174347255655E-4,-3.5145339965820312,-0.02966960271199544,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240109_4,2024-01-09,287.7675978342692,Hyderabad,95460.65413411458,295.37475967407227,9.49770691249796E-6,-2.5935745239257812,1.683302402496338,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240110_0,2024-01-10,279.1906960805257,Delhi,99124.32389322917,283.702605565389,1.713631718303077E-6,2.7431151072184243,-1.2906323273976643,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240110_1,2024-01-10,293.5144265492757,Mumbai,101202.5322265625,299.77161598205566,1.675039511610521E-4,-0.14014498392740884,-1.281517744064331,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240110_2,2024-01-10,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240110_3,2024-01-10,288.4027729034424,Bangalore,91333.32389322917,293.90581194559735,1.0073183148051612E-5,-2.911710739135742,0.46864501635233563,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240110_4,2024-01-10,286.48154894510907,Hyderabad,95421.74055989583,296.02234840393066,1.713631718303077E-6,-1.925179163614909,1.280493974685669,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240111_0,2024-01-11,280.41995175679523,Delhi,99194.771484375,283.72630818684894,2.2351741790771484E-7,2.1155916849772134,-1.4678003390630086,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240111_1,2024-01-11,294.13796933492023,Mumbai,101184.646484375,300.6583557128906,0.0,-0.04840977986653646,-2.650865117708842,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240111_2,2024-01-11,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240111_3,2024-01-11,286.3558241526286,Bangalore,91331.60481770833,294.0171610514323,0.0,-3.1607144673665366,0.13514562447865805,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240111_4,2024-01-11,287.7157688140869,Hyderabad,95416.18815104167,297.4102274576823,0.0,-1.6842943827311199,1.0406225124994914,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240112_0,2024-01-12,279.8543217976888,Delhi,99088.21354166667,284.339745203654,0.0,1.6264305114746094,-1.2695651054382324,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240112_1,2024-01-12,293.39037322998047,Mumbai,101154.21354166667,300.7521800994873,0.0,-0.11734390258789062,-2.0237765312194824,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240112_2,2024-01-12,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240112_3,2024-01-12,287.01016489664715,Bangalore,91350.00520833333,293.4714997609456,0.0,-3.110182444254557,0.4468655586242676,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240112_4,2024-01-12,288.51683807373047,Hyderabad,95390.83854166667,297.4587230682373,0.0,-1.5229428609212239,1.0452338854471843,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240113_0,2024-01-13,280.22840245564777,Delhi,99043.89973958333,283.75453821818036,3.471970558166504E-6,0.14535840352376303,-0.9504727919896444,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240113_1,2024-01-13,293.30042394002277,Mumbai,101247.73307291667,300.347962697347,0.0,0.4515921274820964,-2.6629972060521445,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240113_2,2024-01-13,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240113_3,2024-01-13,288.43974685668945,Bangalore,91400.06640625,294.282288869222,1.7881393432617188E-6,-2.323188145955404,0.3104931910832723,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240113_4,2024-01-13,288.08248774210614,Hyderabad,95410.23307291667,297.552308400472,0.0,-0.4236520131429036,-0.44583412011464435,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240114_0,2024-01-14,279.35465240478516,Delhi,99057.38069661458,283.7231979370117,9.238719371751358E-7,1.3535397847493489,-1.6172243754069011,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240114_1,2024-01-14,289.48795318603516,Mumbai,101310.71402994792,299.65028127034503,8.642672923997452E-7,0.4160804748535156,-3.6193809509277344,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240114_2,2024-01-14,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240114_3,2024-01-14,287.29906972249347,Bangalore,91317.79736328125,294.7207565307617,1.0728835491136124E-6,-2.150610605875651,-0.693396250406901,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240114_4,2024-01-14,286.44433339436847,Hyderabad,95322.79736328125,297.8716354370117,8.642672923997452E-7,-0.09592310587565105,-0.8028119405110677,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240115_0,2024-01-15,279.03138796488446,Delhi,98964.92757161458,282.6529541015625,0.0,0.41212181250254315,-1.2596677144368489,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240115_1,2024-01-15,285.90443483988446,Mumbai,101247.80257161458,297.6552327473958,0.0,0.9486615260442098,-3.528832753499349,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240115_2,2024-01-15,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240115_3,2024-01-15,287.0258541107178,Bangalore,91244.67757161458,294.2909749348958,8.642673492431641E-7,-2.139574964841207,-0.004540761311848958,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240115_4,2024-01-15,287.3322505950928,Hyderabad,95219.71923828125,297.7003987630208,0.0,0.20157086849212646,0.0780194600423177,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240116_0,2024-01-16,279.47590319315594,Delhi,98791.609375,283.8101126352946,5.56111331206921E-6,-1.5284620920817058,0.696800947189331,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240116_1,2024-01-16,287.0607827504476,Mumbai,101084.984375,296.08029492696124,8.523463748133508E-7,1.0203049977620442,-2.069739580154419,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240116_2,2024-01-16,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240116_3,2024-01-16,287.18146959940594,Bangalore,91143.27604166667,294.53358268737793,1.716613724056515E-6,-1.9525140126546223,0.7822298208872477,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240116_4,2024-01-16,288.3640054066976,Hyderabad,95100.609375,297.63123893737793,8.523463748133508E-7,-1.058023452758789,1.913475751876831,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240117_0,2024-01-17,280.5882797241211,Delhi,98878.96142578125,284.3139451344808,4.351138045421976E-7,-1.3769484361012776,1.2864538033803303,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240117_1,2024-01-17,289.0156071980794,Mumbai,101079.08642578125,295.5419724782308,4.351138045421976E-7,0.5631353855133057,-1.4103235403696697,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240117_2,2024-01-17,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240117_3,2024-01-17,287.0897445678711,Bangalore,91119.08642578125,294.5871384938558,1.2993811537853617E-6,-1.5967156887054443,1.5825353463490803,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240117_4,2024-01-17,287.3283513387044,Hyderabad,95096.46142578125,296.9325974782308,4.351138045421976E-7,-1.5709588527679443,2.6057897408803306,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240118_0,2024-01-18,281.9732468922933,Delhi,99051.71305338542,284.9358310699463,4.410743663640915E-7,0.2554308573404948,0.7666721741358439,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240118_1,2024-01-18,289.1092332204183,Mumbai,101203.79638671875,295.935017267863,4.410743663640915E-7,0.40488560994466144,-1.3153183857599895,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240118_2,2024-01-18,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240118_3,2024-01-18,287.1839402516683,Bangalore,91184.08805338542,294.9617099761963,4.410743663640915E-7,-1.4549369812011719,1.467477838198344,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240118_4,2024-01-18,286.47243309020996,Hyderabad,95201.87972005208,296.4437249501546,4.410743663640915E-7,0.009092966715494791,1.9106134176254272,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240119_0,2024-01-19,281.52559661865234,Delhi,99170.11539713542,284.5653991699219,7.450580596923828E-7,-0.2888428370157878,1.0015754699707031,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240119_1,2024-01-19,290.06522878011066,Mumbai,101176.15706380208,296.2480163574219,0.0,0.8107461929321289,-0.5098991394042969,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240119_2,2024-01-19,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240119_3,2024-01-19,288.31775156656903,Bangalore,91222.03206380208,295.3896179199219,6.020069122314453E-6,-2.2488037745157876,1.5054003397623699,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240119_4,2024-01-19,286.50687917073566,Hyderabad,95230.36539713542,297.76404825846356,0.0,-1.570662498474121,1.7320035298665364,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240120_0,2024-01-20,280.5827382405599,Delhi,99217.60791015625,284.0211289723714,3.224611282348633E-5,0.9103197256724039,-0.8969283501307169,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240120_1,2024-01-20,288.7092030843099,Mumbai,101301.73291015625,296.7993679046631,4.76837158203125E-7,0.8007819652557373,-3.3875696261723838,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240120_2,2024-01-20,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240120_3,2024-01-20,287.2887929280599,Bangalore,91332.19124348958,295.38058535257977,1.4603137969970703E-6,-2.231403907140096,1.2695959011713664,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240120_4,2024-01-20,287.6833241780599,Hyderabad,95314.89957682292,297.03854433695477,4.26173210144043E-6,-1.477558692296346,2.2827998399734497,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240121_0,2024-01-21,280.24411964416504,Delhi,99134.85172526042,283.8836892445882,0.0,2.2741810083389282,-1.503352681795756,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240121_1,2024-01-21,288.1497999827067,Mumbai,101237.60172526042,297.7048969268799,0.0,0.16401255130767822,-2.5496987104415894,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240121_2,2024-01-21,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240121_3,2024-01-21,287.07452328999835,Bangalore,91329.31005859375,295.7700824737549,0.0,-2.0810436010360718,1.3668458859125774,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240121_4,2024-01-21,287.9251906077067,Hyderabad,95320.10172526042,297.7991352081299,2.5331974029541016E-6,-0.3043712377548218,1.1787558794021606,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240122_0,2024-01-22,279.6398843129476,Delhi,99249.24560546875,283.83907254536945,1.7236881717508368E-6,-0.3298580249150594,-0.27297929922739667,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240122_1,2024-01-22,288.82502428690594,Mumbai,101356.32893880208,297.0630308787028,1.7236881717508368E-6,0.6909753084182739,-1.7761327823003132,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240122_2,2024-01-22,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240122_3,2024-01-22,287.44001452128094,Bangalore,91399.70393880208,296.0979429880778,1.7236881717508368E-6,-1.837345004081726,1.48047935962677,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240122_4,2024-01-22,288.77912584940594,Hyderabad,95369.57893880208,298.0420347849528,1.7236881717508368E-6,-0.9536373217900594,2.1354883114496865,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240123_0,2024-01-23,281.7723916371663,Delhi,99097.4755859375,285.75081062316895,3.957748408112138E-6,-0.07007209459940593,-0.7555602788925171,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240123_1,2024-01-23,283.3012816111247,Mumbai,101317.55891927083,297.36441739400226,8.583068797918258E-7,0.5127526124318441,-4.61965533097585,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240123_2,2024-01-23,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240123_3,2024-01-23,286.891450881958,Bangalore,91309.05891927083,295.76611010233563,8.583068797918258E-7,-1.5127193927764893,1.656182885169983,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240123_4,2024-01-23,288.9216429392497,Hyderabad,95250.39225260417,297.88411140441895,3.838539118561357E-6,0.5999515056610107,2.3710673252741494,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240124_0,2024-01-24,282.12475395202637,Delhi,99176.58919270833,286.05090522766113,0.0,0.4565756718317668,-1.5380719502766926,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240124_1,2024-01-24,284.4915345509847,Mumbai,101275.79752604167,297.29561551411945,0.0,-0.2351154088973999,-3.6782493591308594,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240124_2,2024-01-24,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240124_3,2024-01-24,287.83170382181805,Bangalore,91291.755859375,296.21692085266113,6.377696990966797E-6,-0.8644285599390665,1.6046689351399739,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240124_4,2024-01-24,289.9773743947347,Hyderabad,95315.33919270833,297.4914976755778,2.3612380027770996E-4,-0.0656818151473999,-0.15001042683919272,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240125_0,2024-01-25,281.38898913065594,Delhi,99352.55143229167,285.6609649658203,8.523463748133508E-7,0.09897232055664062,-0.8794600168863932,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240125_1,2024-01-25,286.46662584940594,Mumbai,101393.009765625,297.0404408772786,8.523463748133508E-7,-0.28021876017252606,-2.0689945220947266,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240125_2,2024-01-25,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240125_3,2024-01-25,287.22834459940594,Bangalore,91417.17643229167,295.7611440022786,2.1338462374842493E-6,-2.174424489339193,1.3044185638427734,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240125_4,2024-01-25,288.98037910461426,Hyderabad,95520.59309895833,296.4160919189453,6.278157229644421E-5,-1.9439150492350261,-0.37624549865722656,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240126_0,2024-01-26,281.59374872843426,Delhi,99428.76123046875,286.3614927927653,0.0,0.7444171905517578,-0.9701277414957682,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240126_1,2024-01-26,287.9078763326009,Mumbai,101499.71956380208,297.52864774068195,0.0,-0.18164889017740884,-2.0314884185791016,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240126_2,2024-01-26,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240126_3,2024-01-26,284.8521308898926,Bangalore,91561.76123046875,294.74194526672363,1.7881393432617188E-6,-3.019742965698242,0.6167049407958984,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240126_4,2024-01-26,289.3331693013509,Hyderabad,95652.84456380208,296.55232938130695,1.7285346984863281E-6,-2.1696046193440757,0.8445288340250651,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240127_0,2024-01-27,280.06180000305176,Delhi,99210.66764322917,287.28745142618817,0.0,2.3876425425211587,-1.167936126391093,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240127_1,2024-01-27,288.79934883117676,Mumbai,101456.0009765625,298.0940106709798,0.0,-0.025484085083007812,-2.1689940690994263,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240127_2,2024-01-27,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240127_3,2024-01-27,285.64399401346844,Bangalore,91545.8759765625,294.6396649678548,3.3974647521972656E-6,-3.3234170277913413,0.27326667308807373,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240127_4,2024-01-27,288.41971015930176,Hyderabad,95645.54264322917,295.8514976501465,5.0961971282958984E-6,-2.2643349965413413,0.45258796215057373,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240128_0,2024-01-28,283.1608416239421,Delhi,99106.67154947917,287.50497817993164,4.351138045421976E-7,-1.9958324432373047,0.3528861999511719,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240128_1,2024-01-28,288.3476092020671,Mumbai,101436.6298828125,298.3012835184733,4.351138045421976E-7,0.5984872182210287,-2.373188018798828,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240128_2,2024-01-28,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240128_3,2024-01-28,286.9680519104004,Bangalore,91510.0048828125,294.8628069559733,2.451539029380001E-5,-2.986595789591471,0.5659395853678385,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240128_4,2024-01-28,285.3542823791504,Hyderabad,95594.3798828125,295.8210589090983,8.374451567760843E-7,-2.0576000213623047,0.9714571634928385,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240129_0,2024-01-29,284.62278429667157,Delhi,99067.341796875,288.6606928507487,2.142786968306609E-6,-0.7062170505523682,-0.14286263783772787,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240129_1,2024-01-29,287.8972797393799,Mumbai,101409.30013020833,298.1919428507487,2.142786968306609E-6,0.7773441473642985,-3.3225297927856445,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240129_2,2024-01-29,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240129_3,2024-01-29,284.4869607289632,Bangalore,91444.13346354167,294.40475209554035,4.1693448906698904E-6,-2.721597909927368,0.31801382700602215,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240129_4,2024-01-29,286.7672341664632,Hyderabad,95507.25846354167,295.9675776163737,2.5749206429281912E-6,-1.832478443781535,1.2089440027872722,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240130_0,2024-01-30,284.98502349853516,Delhi,98998.73209635417,288.34287961324054,8.583068833445395E-7,0.17887051900227866,-0.7991154988606771,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240130_1,2024-01-30,289.13907623291016,Mumbai,101333.4404296875,297.67222531636554,8.583068833445395E-7,1.1968555450439453,-3.0286076863606772,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240130_2,2024-01-30,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240130_3,2024-01-30,284.33577219645184,Bangalore,91377.10709635417,295.3895918528239,2.57194042063702E-6,-1.2224559783935547,0.1342341105143229,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240130_4,2024-01-30,286.39159901936847,Hyderabad,95406.23209635417,296.59239133199054,8.583068833445395E-7,-1.7436962127685547,1.3392715454101562,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240131_0,2024-01-31,286.35071182250977,Delhi,98873.15445963542,288.46644910176593,0.013333696126835548,-1.6445376078287761,0.5047257741292318,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240131_1,2024-01-31,291.11723200480145,Mumbai,101348.48779296875,297.0415630340576,4.351138045421976E-7,1.3341407775878906,-1.5005639394124348,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240131_2,2024-01-31,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240131_3,2024-01-31,286.65344619750977,Bangalore,91379.11279296875,296.6596457163493,8.958578007423057E-6,-0.5290184020996094,1.2690486907958984,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240131_4,2024-01-31,286.2924435933431,Hyderabad,95349.65445963542,297.0553976694743,4.351138045421976E-7,-1.0018374125162761,2.090052922566732,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240201_0,2024-02-01,286.2953751881917,Delhi,98973.75797526042,288.8867467244466,0.0012369188532943554,-2.5679872035980225,1.5344032049179077,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240201_1,2024-02-01,291.5075333913167,Mumbai,101438.84130859375,296.2148717244466,2.5066599960155145E-6,0.7579812208811442,-1.955505649248759,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240201_2,2024-02-01,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240201_3,2024-02-01,287.0105444590251,Bangalore,91380.75797526042,297.27672068277997,3.8477645034618035E-6,-0.02750054995218913,0.5677284002304077,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240201_4,2024-02-01,286.4702612559001,Hyderabad,95336.84130859375,297.2750930786133,2.5960669631786004E-6,1.2084206740061443,2.2238970200220742,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240202_0,2024-02-02,282.2600523630778,Delhi,99209.32942708333,286.6807975769043,2.6214122669898643E-5,2.0746776262919107,-1.7470595439275105,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240202_1,2024-02-02,290.30562527974445,Mumbai,101378.82942708333,297.7569694519043,8.52346317969932E-7,0.34888823827107746,-3.1522516012191772,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240202_2,2024-02-02,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
20240202_3,2024-02-02,288.50500679016113,Bangalore,91348.95442708333,297.5367546081543,3.852248181601681E-5,-0.5614714622497559,1.2355657815933228,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
20240202_4,2024-02-02,289.3911558787028,Hyderabad,95369.87109375,298.0312207539876,1.9143819798728146E-4,0.17469390233357748,0.13461363315582275,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
20240203_0,2024-02-03,280.65983327229816,Delhi,99047.17643229167,288.7182509104411,0.00115081800754524,1.2178198496500652,-0.6706409454345703,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
20240203_1,2024-02-03,289.75708262125653,Mumbai,101336.134765625,299.4575087229411,1.7149620816780953E-6,-0.07681719462076823,-2.299750645955404,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
20240203_2,2024-02-03,,Chennai,,,,,,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
